epoch,Simple NN,Recurrent NN
140,1.7752519845962524,1.784229040145874
141,1.7035479545593262,1.7141708135604858
142,1.8568384647369385,1.8675113916397095
143,1.7386696338653564,1.7491786479949951
144,1.6462762355804443,1.6534029245376587
145,1.7738128900527954,1.7838207483291626
146,1.7086952924728394,1.7176884412765503
147,1.6931157112121582,1.7037912607192993
148,1.7231248617172241,1.7372809648513794
149,1.7267787456512451,1.73637056350708
150,1.715592861175537,1.7248561382293701
151,1.7511123418807983,1.7587428092956543
152,1.7408928871154785,1.748564600944519
153,1.696332573890686,1.7096112966537476
154,1.7110313177108765,1.7226625680923462
155,1.673658847808838,1.6868371963500977
156,1.626391887664795,1.6367988586425781
157,1.7048097848892212,1.714306116104126
158,1.7145239114761353,1.7262368202209473
159,1.652494192123413,1.6633145809173584
160,1.6582201719284058,1.6680959463119507
161,1.6731843948364258,1.6853618621826172
162,1.7883340120315552,1.7993602752685547
163,1.6791192293167114,1.691740870475769
164,1.7592394351959229,1.769667625427246
165,1.773424506187439,1.7862601280212402
166,1.6964274644851685,1.7072821855545044
167,1.696919322013855,1.703994631767273
168,1.7098225355148315,1.7217371463775635
169,1.6745942831039429,1.689652919769287
170,1.6988660097122192,1.7127952575683594
171,1.738149881362915,1.7549359798431396
172,1.74884033203125,1.7588045597076416
173,1.6890949010849,1.7081140279769897
174,1.698984146118164,1.7081732749938965
175,1.7081791162490845,1.7222685813903809
176,1.634955883026123,1.6497435569763184
177,1.6466625928878784,1.6617767810821533
178,1.7117589712142944,1.7272075414657593
179,1.7195014953613281,1.7297165393829346
180,1.677851915359497,1.6913400888442993
181,1.7008439302444458,1.7162442207336426
182,1.7294554710388184,1.7422287464141846
183,1.7210302352905273,1.7330081462860107
184,1.6742894649505615,1.6887248754501343
185,1.6990514993667603,1.7120256423950195
186,1.6872974634170532,1.7040650844573975
187,1.711462378501892,1.7250057458877563
188,1.7345377206802368,1.7441902160644531
189,1.7349117994308472,1.7413861751556396
190,1.7159709930419922,1.7308849096298218
191,1.7274363040924072,1.7362666130065918
192,1.6385083198547363,1.651298999786377
193,1.660929560661316,1.6703187227249146
194,1.657469391822815,1.6732559204101562
195,1.7288168668746948,1.7389085292816162
196,1.673195481300354,1.685472011566162
197,1.693752646446228,1.7054076194763184
198,1.643082618713379,1.6559422016143799
199,1.7581820487976074,1.7725285291671753
200,1.7001656293869019,1.7117680311203003
201,1.705946445465088,1.719429612159729
202,1.5815171003341675,1.5941423177719116
203,1.6913347244262695,1.7027101516723633
204,1.688083529472351,1.6965000629425049
205,1.8084843158721924,1.823969841003418
206,1.6500213146209717,1.6674604415893555
207,1.6798136234283447,1.6936900615692139
208,1.7307090759277344,1.7424379587173462
209,1.6495743989944458,1.6658523082733154
210,1.686666488647461,1.7027608156204224
211,1.6953027248382568,1.7044198513031006
212,1.6760729551315308,1.684621810913086
213,1.5889310836791992,1.6019046306610107
214,1.642122745513916,1.6531637907028198
215,1.632941484451294,1.64945650100708
216,1.6426600217819214,1.6537158489227295
217,1.6633868217468262,1.6731301546096802
218,1.6598196029663086,1.664483666419983
219,1.6815998554229736,1.6945170164108276
220,1.7273615598678589,1.739227533340454
221,1.6500450372695923,1.6633102893829346
222,1.6561211347579956,1.6663860082626343
223,1.661802887916565,1.6705384254455566
224,1.6702239513397217,1.678568959236145
225,1.6845762729644775,1.6917985677719116
226,1.7104512453079224,1.7161632776260376
227,1.6933321952819824,1.699871301651001
228,1.6760951280593872,1.6828564405441284
229,1.7145828008651733,1.7326894998550415
230,1.6164146661758423,1.6325842142105103
231,1.6433601379394531,1.6521196365356445
232,1.6683802604675293,1.6839890480041504
233,1.7143133878707886,1.7213003635406494
234,1.644510269165039,1.650936245918274
235,1.651595115661621,1.6646010875701904
236,1.7171730995178223,1.72278892993927
237,1.6308141946792603,1.6388505697250366
238,1.7254502773284912,1.732065200805664
239,1.6915849447250366,1.703587293624878
240,1.664394736289978,1.6735275983810425
241,1.643212914466858,1.6526010036468506
242,1.6974525451660156,1.7105191946029663
243,1.655968189239502,1.6615723371505737
244,1.7357288599014282,1.7484221458435059
245,1.7388768196105957,1.7516118288040161
246,1.7138608694076538,1.725822925567627
247,1.5724579095840454,1.5801842212677002
248,1.6934969425201416,1.706008791923523
249,1.737657070159912,1.7473756074905396
250,1.6671372652053833,1.6752870082855225
